timestamp,net_rx_bytes,net_tx_bytes,net_rx_packets,net_tx_packets
2025-10-26 09:42:33.351594,544990.0,0,,
2025-10-26 09:42:39.351774,545276.0,0,,
2025-10-26 09:42:44.353394,547810.0,0,,
2025-10-26 09:42:49.353724,548240.0,0,,
2025-10-26 09:42:55.353994,548572.0,0,,
2025-10-26 09:43:00.355674,551236.0,0,,
2025-10-26 09:43:05.355884,551514.0,0,,
2025-10-26 09:43:10.356064,551792.0,0,,
2025-10-26 09:43:16.357324,553722.0,0,,
2025-10-26 09:43:21.357504,554008.0,0,,
2025-10-26 09:43:26.357624,554196.0,0,,
2025-10-26 09:43:31.359414,556864.0,0,,
2025-10-26 09:43:37.359534,557052.0,0,,
2025-10-26 09:43:42.359714,557338.0,0,,
2025-10-26 09:43:47.361034,559410.0,0,,
2025-10-26 09:43:52.361214,559688.0,0,,
2025-10-26 09:43:58.361334,559876.0,0,,
2025-10-26 09:44:03.362714,561994.0,0,,
2025-10-26 09:44:08.363104,562686.0,0,,
2025-10-26 09:44:13.363344,563078.0,0,,
2025-10-26 09:44:19.364784,565318.0,0,,
2025-10-26 09:44:24.364964,565604.0,0,,
2025-10-26 09:44:29.365084,565792.0,0,,
2025-10-26 09:44:35.366464,567886.0,0,,
2025-10-26 09:44:40.366584,568074.0,0,,
2025-10-26 09:44:45.367304,569194.0,0,,
2025-10-26 09:44:50.368204,570568.0,0,,
2025-10-26 09:44:56.368444,570944.0,0,,
2025-10-26 09:45:01.369824,573098.0,0,,
2025-10-26 09:45:06.370004,573384.0,0,,
2025-10-26 09:45:11.370184,573662.0,0,,
2025-10-26 09:45:17.371714,576068.0,0,,
2025-10-26 09:45:22.371834,576256.0,0,,
2025-10-26 09:45:27.372074,576632.0,0,,
2025-10-26 09:45:33.373274,578472.0,0,,
2025-10-26 09:45:38.373514,578848.0,0,,
2025-10-26 09:45:43.373694,579118.0,0,,
2025-10-26 09:45:48.375014,581174.0,0,,
2025-10-26 09:45:54.375134,581362.0,0,,
2025-10-26 09:45:59.375314,581648.0,0,,
2025-10-26 09:46:04.377054,584370.0,0,,
2025-10-26 09:46:09.377384,584800.0,0,,
2025-10-26 09:46:15.377564,585086.0,0,,
2025-10-26 09:46:20.379094,587412.0,0,,
2025-10-26 09:46:25.379214,587600.0,0,,
2025-10-26 09:46:30.379574,588172.0,0,,
2025-10-26 09:46:36.380654,589868.0,0,,
2025-10-26 09:46:41.380834,590154.0,0,,
2025-10-26 09:46:46.380954,590342.0,0,,
2025-10-26 09:46:51.382484,592570.0,0,,
2025-10-26 09:46:57.382754,592902.0,0,,
2025-10-26 09:47:02.383774,594472.0,0,,
2025-10-26 09:47:07.384314,595342.0,0,,
2025-10-26 09:47:13.384554,595726.0,0,,
2025-10-26 09:47:18.385814,597648.0,0,,
2025-10-26 09:47:23.386084,598024.0,0,,
2025-10-26 09:47:28.386324,598576.0,0,,
2025-10-26 09:47:34.388094,601530.0,0,,
2025-10-26 09:47:39.388214,601718.0,0,,
2025-10-26 09:47:44.388394,601996.0,0,,
2025-10-26 09:47:50.389654,603962.0,0,,
2025-10-26 09:47:55.389834,604248.0,0,,
2025-10-26 09:48:00.389954,604436.0,0,,
2025-10-26 09:48:05.391154,606328.0,0,,
2025-10-26 09:48:11.391274,606516.0,0,,
2025-10-26 09:48:16.391754,607308.0,0,,
2025-10-26 09:48:21.393014,609274.0,0,,
2025-10-26 09:48:26.393284,609650.0,0,,
2025-10-26 09:48:32.393404,609838.0,0,,
2025-10-26 09:48:37.394604,611742.0,0,,
2025-10-26 09:48:42.394724,611922.0,0,,
2025-10-26 09:48:48.394904,612208.0,0,,
2025-10-26 09:48:53.396164,614130.0,0,,
2025-10-26 09:48:58.396344,614416.0,0,,
2025-10-26 09:49:04.396644,614898.0,0,,
2025-10-26 09:49:09.397604,616370.0,0,,
2025-10-26 09:49:14.397844,616738.0,0,,
2025-10-26 09:49:20.399164,618858.0,0,,
2025-10-26 09:49:25.399584,619378.0,0,,
2025-10-26 09:49:30.399764,619648.0,0,,
2025-10-26 09:49:35.401264,621848.0,0,,
2025-10-26 09:49:41.401384,622036.0,0,,
2025-10-26 09:49:46.401564,622322.0,0,,
2025-10-26 09:49:51.402824,624272.0,0,,
2025-10-26 09:49:56.403184,624872.0,0,,
2025-10-26 09:50:02.403304,625060.0,0,,
2025-10-26 09:50:07.404684,627206.0,0,,
2025-10-26 09:50:12.404864,627484.0,0,,
2025-10-26 09:50:18.405044,627770.0,0,,
2025-10-26 09:50:23.406304,629724.0,0,,
2025-10-26 09:50:28.406484,630010.0,0,,
2025-10-26 09:50:34.406604,630198.0,0,,
2025-10-26 09:50:39.408254,632812.0,0,,
2025-10-26 09:50:44.408374,633000.0,0,,
2025-10-26 09:50:49.408554,633286.0,0,,
2025-10-26 09:50:55.410534,636336.0,0,,
2025-10-26 09:51:00.410714,636622.0,0,,
2025-10-26 09:51:05.410834,636810.0,0,,
2025-10-26 09:51:10.412274,639026.0,0,,
2025-10-26 09:51:16.412454,639328.0,0,,
2025-10-26 09:51:21.413954,641626.0,0,,
2025-10-26 09:51:26.414224,641958.0,0,,
2025-10-26 09:51:32.414404,642236.0,0,,
2025-10-26 09:51:37.415724,644264.0,0,,
2025-10-26 09:51:42.416294,645106.0,0,,
2025-10-26 09:51:47.416414,645294.0,0,,
2025-10-26 09:51:53.417674,647224.0,0,,
2025-10-26 09:51:58.417794,647412.0,0,,
2025-10-26 09:52:03.417974,647690.0,0,,
2025-10-26 09:52:08.419234,649612.0,0,,
2025-10-26 09:52:14.419474,649996.0,0,,
2025-10-26 09:52:19.419704,650184.0,0,,
2025-10-26 09:52:24.420934,652024.0,0,,
2025-10-26 09:52:29.421054,652212.0,0,,
2025-10-26 09:52:35.421294,652588.0,0,,
2025-10-26 09:52:40.422884,654988.0,0,,
2025-10-26 09:52:45.423154,655364.0,0,,
2025-10-26 09:52:51.423274,655552.0,0,,
2025-10-26 09:52:56.424774,657850.0,0,,
2025-10-26 09:53:01.424894,658038.0,0,,
2025-10-26 09:53:06.425074,658324.0,0,,
2025-10-26 09:53:12.426634,660804.0,0,,
2025-10-26 09:53:17.426874,661188.0,0,,
2025-10-26 09:53:22.427354,661916.0,0,,
2025-10-26 09:53:27.428494,663726.0,0,,
2025-10-26 09:53:33.428614,663914.0,0,,
2025-10-26 09:53:38.429874,665908.0,0,,
2025-10-26 09:53:43.429994,666088.0,0,,
2025-10-26 09:53:48.430174,666374.0,0,,
2025-10-26 09:53:54.431524,668458.0,0,,
2025-10-26 09:53:59.431764,668842.0,0,,
2025-10-26 09:54:04.431884,669022.0,0,,
2025-10-26 09:54:10.433144,670968.0,0,,
2025-10-26 09:54:15.433384,671336.0,0,,
2025-10-26 09:54:20.433564,671622.0,0,,
2025-10-26 09:54:25.434944,673744.0,0,,
2025-10-26 09:54:31.435124,674030.0,0,,
2025-10-26 09:54:36.435664,674858.0,0,,
2025-10-26 09:54:41.436924,676872.0,0,,
2025-10-26 09:54:46.437044,677060.0,0,,
2025-10-26 09:54:52.437224,677346.0,0,,
2025-10-26 09:54:57.438694,679634.0,0,,
2025-10-26 09:55:02.438814,679814.0,0,,
2025-10-26 09:55:08.439204,680402.0,0,,
2025-10-26 09:55:13.440584,682536.0,0,,
2025-10-26 09:55:18.440764,682822.0,0,,
2025-10-26 09:55:24.440884,683010.0,0,,
2025-10-26 09:55:29.442234,685002.0,0,,
2025-10-26 09:55:34.442354,685182.0,0,,
2025-10-26 09:55:39.443614,687200.0,0,,
2025-10-26 09:55:45.443734,687388.0,0,,
2025-10-26 09:55:50.443914,687674.0,0,,
2025-10-26 09:55:55.445054,689480.0,0,,
2025-10-26 09:56:00.445324,689856.0,0,,
2025-10-26 09:56:06.445444,690044.0,0,,
2025-10-26 09:56:11.446944,692406.0,0,,
2025-10-26 09:56:16.447124,692684.0,0,,
2025-10-26 09:56:21.447304,692970.0,0,,
2025-10-26 09:56:27.448684,695152.0,0,,
2025-10-26 09:56:32.448864,695438.0,0,,
2025-10-26 09:56:37.449134,695770.0,0,,
2025-10-26 09:56:42.450514,697980.0,0,,
2025-10-26 09:56:48.450634,698168.0,0,,
2025-10-26 09:56:53.450994,698748.0,0,,
2025-10-26 09:56:58.452374,701002.0,0,,
2025-10-26 09:57:04.452664,701288.0,0,,
2025-10-26 09:57:09.453234,702226.0,0,,
2025-10-26 09:57:14.454554,704354.0,0,,
2025-10-26 09:57:19.454674,704534.0,0,,
2025-10-26 09:57:25.454854,704820.0,0,,
2025-10-26 09:57:30.456054,706660.0,0,,
2025-10-26 09:57:35.456234,706946.0,0,,
2025-10-26 09:57:41.456714,707718.0,0,,
2025-10-26 09:57:46.457764,709234.0,0,,
2025-10-26 09:57:51.457944,709512.0,0,,
2025-10-26 09:57:56.459384,711820.0,0,,
2025-10-26 09:58:02.459504,712008.0,0,,
2025-10-26 09:58:07.459774,712384.0,0,,
2025-10-26 09:58:12.461244,714612.0,0,,
2025-10-26 09:58:17.461424,714890.0,0,,
2025-10-26 09:58:23.461544,715078.0,0,,
2025-10-26 09:58:28.462864,717162.0,0,,
2025-10-26 09:58:33.462984,717342.0,0,,
2025-10-26 09:58:38.463344,717930.0,0,,
2025-10-26 09:58:44.464664,719942.0,0,,
2025-10-26 09:58:49.464844,720228.0,0,,
2025-10-26 09:58:54.464964,720408.0,0,,
2025-10-26 09:58:59.466524,722796.0,0,,
2025-10-26 09:59:05.466644,722984.0,0,,
2025-10-26 09:59:10.466974,723414.0,0,,
2025-10-26 09:59:15.468324,725470.0,0,,
2025-10-26 09:59:21.468504,725756.0,0,,
2025-10-26 09:59:26.468774,726088.0,0,,
2025-10-26 09:59:31.470214,728332.0,0,,
2025-10-26 09:59:36.470394,728610.0,0,,
2025-10-26 09:59:42.470574,728896.0,0,,
2025-10-26 09:59:47.472074,731278.0,0,,
2025-10-26 09:59:52.472254,731556.0,0,,
2025-10-26 09:59:57.473454,733452.0,0,,
2025-10-26 10:00:03.473634,733738.0,0,,
2025-10-26 10:00:08.473754,733926.0,0,,
2025-10-26 10:00:13.475314,736394.0,0,,
2025-10-26 10:00:19.475434,736582.0,0,,
2025-10-26 10:00:24.476364,738116.0,0,,
2025-10-26 10:00:29.477504,739914.0,0,,
2025-10-26 10:00:34.477684,740192.0,0,,
2025-10-26 10:00:40.477804,740380.0,0,,
2025-10-26 10:00:45.479304,742742.0,0,,
2025-10-26 10:00:50.479544,743110.0,0,,
2025-10-26 10:00:56.479664,743298.0,0,,
2025-10-26 10:01:01.480804,745128.0,0,,
2025-10-26 10:01:06.480924,745316.0,0,,
2025-10-26 10:01:11.481104,745594.0,0,,
2025-10-26 10:01:17.482544,747834.0,0,,
2025-10-26 10:01:22.482724,748120.0,0,,
2025-10-26 10:01:27.483204,748930.0,0,,
2025-10-26 10:01:33.484584,751092.0,0,,
2025-10-26 10:01:38.484764,751370.0,0,,
2025-10-26 10:01:43.484944,751656.0,0,,
2025-10-26 10:01:48.486264,753660.0,0,,
2025-10-26 10:01:54.486444,753946.0,0,,
2025-10-26 10:01:59.486864,754628.0,0,,
2025-10-26 10:02:04.488184,756700.0,0,,
2025-10-26 10:02:09.488304,756888.0,0,,
2025-10-26 10:02:15.489804,759222.0,0,,
2025-10-26 10:02:20.490074,759554.0,0,,
2025-10-26 10:02:25.490254,759840.0,0,,
2025-10-26 10:02:30.491484,761664.0,0,,
2025-10-26 10:02:36.491664,761950.0,0,,
2025-10-26 10:02:41.491784,762138.0,0,,
2025-10-26 10:02:46.492924,763960.0,0,,
2025-10-26 10:02:52.493104,764238.0,0,,
2025-10-26 10:02:57.493284,764524.0,0,,
2025-10-26 10:03:02.494484,766380.0,0,,
2025-10-26 10:03:07.494664,766666.0,0,,
2025-10-26 10:03:13.494844,766952.0,0,,
2025-10-26 10:03:18.496314,769134.0,0,,
2025-10-26 10:03:23.496434,769322.0,0,,
2025-10-26 10:03:28.496764,769752.0,0,,
2025-10-26 10:03:34.497994,771576.0,0,,
2025-10-26 10:03:39.498174,771862.0,0,,
2025-10-26 10:03:44.498294,772042.0,0,,
2025-10-26 10:03:49.499854,774446.0,0,,
2025-10-26 10:03:55.499974,774634.0,0,,
2025-10-26 10:04:00.500154,774920.0,0,,
2025-10-26 10:04:05.501414,776866.0,0,,
2025-10-26 10:04:11.501594,777152.0,0,,
2025-10-26 10:04:16.503034,779352.0,0,,
2025-10-26 10:04:21.503214,779638.0,0,,
2025-10-26 10:04:27.503334,779826.0,0,,
2025-10-26 10:04:32.504594,781792.0,0,,
2025-10-26 10:04:37.505314,782918.0,0,,
2025-10-26 10:04:42.505494,783196.0,0,,
2025-10-26 10:04:48.506924,785452.0,0,,
2025-10-26 10:04:53.507104,785738.0,0,,
2025-10-26 10:04:58.507224,785926.0,0,,
2025-10-26 10:05:04.508784,788494.0,0,,
2025-10-26 10:05:09.508904,788682.0,0,,
2025-10-26 10:05:14.509144,789074.0,0,,
2025-10-26 10:05:19.510524,791204.0,0,,
2025-10-26 10:05:25.510704,791490.0,0,,
2025-10-26 10:05:30.510824,791678.0,0,,
2025-10-26 10:05:35.512324,794028.0,0,,
2025-10-26 10:05:41.512444,794216.0,0,,
2025-10-26 10:05:46.512714,794592.0,0,,
2025-10-26 10:05:51.513914,796488.0,0,,
2025-10-26 10:05:56.514094,796774.0,0,,
2025-10-26 10:06:02.514214,796962.0,0,,
2025-10-26 10:06:07.515414,798830.0,0,,
2025-10-26 10:06:12.515714,799296.0,0,,
2025-10-26 10:06:18.517034,801360.0,0,,
2025-10-26 10:06:23.517154,801548.0,0,,
2025-10-26 10:06:29.517334,801834.0,0,,
2025-10-26 10:06:34.518654,803890.0,0,,
2025-10-26 10:06:39.519014,804312.0,0,,
2025-10-26 10:06:45.519194,804598.0,0,,
2025-10-26 10:06:50.520964,807488.0,0,,
2025-10-26 10:06:56.521144,807774.0,0,,
2025-10-26 10:07:01.521264,807962.0,0,,
2025-10-26 10:07:06.522584,810078.0,0,,
2025-10-26 10:07:12.522704,810266.0,0,,
2025-10-26 10:07:17.523124,810960.0,0,,
2025-10-26 10:07:22.524324,812836.0,0,,
2025-10-26 10:07:27.524654,813266.0,0,,
2025-10-26 10:07:33.524774,813454.0,0,,
2025-10-26 10:07:38.526034,815412.0,0,,
2025-10-26 10:07:43.526154,815592.0,0,,
2025-10-26 10:07:48.526334,815878.0,0,,
2025-10-26 10:07:54.527624,817828.0,0,,
2025-10-26 10:07:59.527804,818114.0,0,,
2025-10-26 10:08:04.529244,820398.0,0,,
2025-10-26 10:08:10.529424,820684.0,0,,
2025-10-26 10:08:15.529604,820970.0,0,,
2025-10-26 10:08:20.530984,823144.0,0,,
2025-10-26 10:08:25.531104,823332.0,0,,
2025-10-26 10:08:31.531284,823618.0,0,,
2025-10-26 10:08:36.532664,825748.0,0,,
2025-10-26 10:08:41.532844,826026.0,0,,
2025-10-26 10:08:46.533114,826358.0,0,,
2025-10-26 10:08:52.534344,828116.0,0,,
2025-10-26 10:08:57.534554,828394.0,0,,
2025-10-26 10:09:02.534914,828974.0,0,,
2025-10-26 10:09:07.536594,831598.0,0,,
2025-10-26 10:09:13.536834,831982.0,0,,
2025-10-26 10:09:18.536954,832170.0,0,,
2025-10-26 10:09:23.538514,834638.0,0,,
2025-10-26 10:09:29.538634,834826.0,0,,
2025-10-26 10:09:34.538814,835112.0,0,,
2025-10-26 10:09:39.540314,837466.0,0,,
2025-10-26 10:09:44.540494,837744.0,0,,
2025-10-26 10:09:50.540614,837932.0,0,,
2025-10-26 10:09:55.542054,840140.0,0,,
2025-10-26 10:10:00.542174,840320.0,0,,
2025-10-26 10:10:06.542444,840696.0,0,,
2025-10-26 10:10:11.543644,842528.0,0,,
2025-10-26 10:10:16.543884,842912.0,0,,
2025-10-26 10:10:21.545204,844924.0,0,,
2025-10-26 10:10:27.545384,845210.0,0,,
2025-10-26 10:10:32.545614,845398.0,0,,
2025-10-26 10:10:37.546874,847320.0,0,,
2025-10-26 10:10:42.546994,847500.0,0,,
2025-10-26 10:10:48.547294,847990.0,0,,
2025-10-26 10:10:53.548494,849830.0,0,,
2025-10-26 10:10:58.548674,850116.0,0,,
2025-10-26 10:11:03.548794,850304.0,0,,
2025-10-26 10:11:09.550384,852916.0,0,,
2025-10-26 10:11:14.550564,853210.0,0,,
2025-10-26 10:11:19.550744,853496.0,0,,
2025-10-26 10:11:24.551944,855356.0,0,,
2025-10-26 10:11:30.552274,855786.0,0,,
2025-10-26 10:11:35.552394,855974.0,0,,
2025-10-26 10:11:40.553684,857888.0,0,,
2025-10-26 10:11:45.553804,858076.0,0,,
2025-10-26 10:11:51.553984,858362.0,0,,
2025-10-26 10:11:56.555364,860580.0,0,,
2025-10-26 10:12:01.555544,860858.0,0,,
2025-10-26 10:12:06.555664,861046.0,0,,
2025-10-26 10:12:12.556834,862812.0,0,,
2025-10-26 10:12:17.557014,863098.0,0,,
2025-10-26 10:12:22.557284,863474.0,0,,
2025-10-26 10:12:27.558664,865620.0,0,,
2025-10-26 10:12:33.559024,866200.0,0,,
2025-10-26 10:12:38.560224,868052.0,0,,
2025-10-26 10:12:43.560404,868338.0,0,,
2025-10-26 10:12:48.560524,868526.0,0,,
2025-10-26 10:12:54.561844,870546.0,0,,
2025-10-26 10:12:59.561964,870734.0,0,,
2025-10-26 10:13:04.562144,871020.0,0,,
2025-10-26 10:13:09.564094,873948.0,0,,
2025-10-26 10:13:15.564604,874820.0,0,,
2025-10-26 10:13:20.564784,875106.0,0,,
2025-10-26 10:13:26.566284,877460.0,0,,
2025-10-26 10:13:31.566464,877746.0,0,,
2025-10-26 10:13:36.566644,878024.0,0,,
2025-10-26 10:13:41.568804,881556.0,0,,
2025-10-26 10:13:47.568924,881744.0,0,,
2025-10-26 10:13:52.569104,882030.0,0,,
2025-10-26 10:13:57.570604,884320.0,0,,
2025-10-26 10:14:03.570784,884606.0,0,,
2025-10-26 10:14:08.570904,884794.0,0,,
2025-10-26 10:14:13.572464,887266.0,0,,
2025-10-26 10:14:18.572584,887446.0,0,,
2025-10-26 10:14:24.572854,887822.0,0,,
2025-10-26 10:14:29.574744,890788.0,0,,
2025-10-26 10:14:34.574924,891074.0,0,,
2025-10-26 10:14:39.576844,894246.0,0,,
2025-10-26 10:14:45.577024,894532.0,0,,
2025-10-26 10:14:50.577144,894720.0,0,,
2025-10-26 10:14:55.578464,896812.0,0,,
2025-10-26 10:15:01.578584,896992.0,0,,
2025-10-26 10:15:06.578764,897278.0,0,,
2025-10-26 10:15:11.580444,899838.0,0,,
2025-10-26 10:15:16.580924,900456.0,0,,
2025-10-26 10:15:22.581044,900644.0,0,,
2025-10-26 10:15:27.582604,902906.0,0,,
2025-10-26 10:15:32.582724,903086.0,0,,
2025-10-26 10:15:37.582904,903372.0,0,,
2025-10-26 10:15:43.584044,905114.0,0,,
2025-10-26 10:15:48.584224,905400.0,0,,
2025-10-26 10:15:53.584344,905580.0,0,,
2025-10-26 10:15:58.585964,908306.0,0,,
2025-10-26 10:16:04.586084,908494.0,0,,
2025-10-26 10:16:09.586264,908780.0,0,,
2025-10-26 10:16:14.587584,910836.0,0,,
2025-10-26 10:16:20.587764,911122.0,0,,
2025-10-26 10:16:25.587884,911310.0,0,,
2025-10-26 10:16:30.589714,914178.0,0,,
2025-10-26 10:16:36.589834,914366.0,0,,
2025-10-26 10:16:41.591694,917452.0,0,,
2025-10-26 10:16:46.591814,917640.0,0,,
2025-10-26 10:16:51.591994,917918.0,0,,
2025-10-26 10:16:57.593374,920072.0,0,,
2025-10-26 10:17:02.593554,920358.0,0,,
2025-10-26 10:17:07.593674,920546.0,0,,
2025-10-26 10:17:12.595174,922880.0,0,,
2025-10-26 10:17:18.595294,923068.0,0,,
2025-10-26 10:17:23.595474,923354.0,0,,
2025-10-26 10:17:28.596734,925276.0,0,,
2025-10-26 10:17:33.597004,925644.0,0,,
2025-10-26 10:17:39.597124,925832.0,0,,
2025-10-26 10:17:44.598684,928292.0,0,,
2025-10-26 10:17:49.598804,928480.0,0,,
2025-10-26 10:17:54.598984,928766.0,0,,
2025-10-26 10:18:00.600394,930832.0,0,,
2025-10-26 10:18:05.600574,931118.0,0,,
2025-10-26 10:18:10.600694,931298.0,0,,
2025-10-26 10:18:15.602194,933676.0,0,,
2025-10-26 10:18:21.602314,933864.0,0,,
2025-10-26 10:18:26.602494,934150.0,0,,
2025-10-26 10:18:31.604084,936558.0,0,,
2025-10-26 10:18:37.604264,936844.0,0,,
2025-10-26 10:18:42.604594,937310.0,0,,
2025-10-26 10:18:47.605794,939258.0,0,,
2025-10-26 10:18:53.605974,939544.0,0,,
2025-10-26 10:18:58.607354,941770.0,0,,
2025-10-26 10:19:03.607534,942056.0,0,,
2025-10-26 10:19:08.607654,942244.0,0,,
2025-10-26 10:19:14.608914,944190.0,0,,
2025-10-26 10:19:19.609144,944378.0,0,,
2025-10-26 10:19:24.609444,944868.0,0,,
2025-10-26 10:19:29.610764,946916.0,0,,
2025-10-26 10:19:35.610944,947202.0,0,,
2025-10-26 10:19:40.611064,947390.0,0,,
2025-10-26 10:19:45.612504,949520.0,0,,
2025-10-26 10:19:50.612624,949708.0,0,,
2025-10-26 10:19:56.612894,950048.0,0,,
2025-10-26 10:20:01.614334,952328.0,0,,
2025-10-26 10:20:06.614514,952614.0,0,,
2025-10-26 10:20:11.614634,952794.0,0,,
2025-10-26 10:20:17.616134,955120.0,0,,
2025-10-26 10:20:22.616254,955308.0,0,,
2025-10-26 10:20:27.616434,955594.0,0,,
2025-10-26 10:20:33.617634,957442.0,0,,
2025-10-26 10:20:38.617814,957728.0,0,,
2025-10-26 10:20:43.617994,958006.0,0,,
2025-10-26 10:20:48.619824,960850.0,0,,
2025-10-26 10:20:54.619944,961038.0,0,,
2025-10-26 10:20:59.621204,963016.0,0,,
2025-10-26 10:21:04.621324,963196.0,0,,
2025-10-26 10:21:09.621864,964046.0,0,,
2025-10-26 10:21:15.623364,966484.0,0,,
2025-10-26 10:21:20.623544,966770.0,0,,
2025-10-26 10:21:25.623664,966958.0,0,,
2025-10-26 10:21:31.625044,969176.0,0,,
2025-10-26 10:21:36.625164,969364.0,0,,
2025-10-26 10:21:41.625344,969650.0,0,,
2025-10-26 10:21:46.626844,971984.0,0,,
2025-10-26 10:21:52.627114,972360.0,0,,
2025-10-26 10:21:57.627384,972692.0,0,,
2025-10-26 10:22:02.628974,975160.0,0,,
2025-10-26 10:22:07.629094,975348.0,0,,
2025-10-26 10:22:13.629334,975732.0,0,,
2025-10-26 10:22:18.630834,978050.0,0,,
2025-10-26 10:22:23.631014,978336.0,0,,
2025-10-26 10:22:28.631194,978614.0,0,,
2025-10-26 10:22:34.632754,981066.0,0,,
2025-10-26 10:22:39.632874,981254.0,0,,
2025-10-26 10:22:44.633054,981532.0,0,,
2025-10-26 10:22:49.634764,984200.0,0,,
2025-10-26 10:22:55.635184,984934.0,0,,
2025-10-26 10:23:00.635394,985212.0,0,,
2025-10-26 10:23:05.637074,987772.0,0,,
2025-10-26 10:23:10.637194,987952.0,0,,
2025-10-26 10:23:16.638634,990196.0,0,,
2025-10-26 10:23:21.638754,990384.0,0,,
2025-10-26 10:23:26.638934,990670.0,0,,
2025-10-26 10:23:31.640614,993294.0,0,,
2025-10-26 10:23:37.640794,993580.0,0,,
2025-10-26 10:23:42.640914,993768.0,0,,
2025-10-26 10:23:47.642234,995808.0,0,,
2025-10-26 10:23:53.642414,996086.0,0,,
2025-10-26 10:23:58.642594,996372.0,0,,
2025-10-26 10:24:03.644304,999132.0,0,,
2025-10-26 10:24:09.644484,999418.0,0,,
2025-10-26 10:24:14.644664,999720.0,0,,
2025-10-26 10:24:19.645984,1001804.0,0,,
2025-10-26 10:24:24.646104,1001992.0,0,,
2025-10-26 10:24:30.646284,1002278.0,0,,
2025-10-26 10:24:35.647724,1004574.0,0,,
2025-10-26 10:24:40.647844,1004754.0,0,,
2025-10-26 10:24:46.648024,1005040.0,0,,
2025-10-26 10:24:51.649224,1006872.0,0,,
2025-10-26 10:24:56.649404,1007158.0,0,,
2025-10-26 10:25:01.649524,1007346.0,0,,
2025-10-26 10:25:07.651054,1009680.0,0,,
2025-10-26 10:25:12.651174,1009868.0,0,,
2025-10-26 10:25:17.652764,1012266.0,0,,
2025-10-26 10:25:22.652884,1012454.0,0,,
2025-10-26 10:25:28.653064,1012740.0,0,,
2025-10-26 10:25:33.654444,1014870.0,0,,
2025-10-26 10:25:38.654624,1015156.0,0,,
2025-10-26 10:25:44.654744,1015344.0,0,,
2025-10-26 10:25:49.656004,1017266.0,0,,
2025-10-26 10:25:54.656124,1017454.0,0,,
2025-10-26 10:26:00.656454,1017884.0,0,,
2025-10-26 10:26:05.657984,1020130.0,0,,
2025-10-26 10:26:10.658314,1020588.0,0,,
2025-10-26 10:26:15.658494,1020866.0,0,,
2025-10-26 10:26:21.659874,1023036.0,0,,
2025-10-26 10:26:26.660104,1023224.0,0,,
2025-10-26 10:26:31.660284,1023510.0,0,,
2025-10-26 10:26:36.661484,1025350.0,0,,
2025-10-26 10:26:42.661664,1025636.0,0,,
2025-10-26 10:26:47.661784,1025824.0,0,,
2025-10-26 10:26:52.663224,1028096.0,0,,
2025-10-26 10:26:57.663344,1028284.0,0,,
2025-10-26 10:27:03.663524,1028570.0,0,,
2025-10-26 10:27:08.664904,1030736.0,0,,
2025-10-26 10:27:13.665144,1031112.0,0,,
2025-10-26 10:27:18.666674,1033502.0,0,,
2025-10-26 10:27:24.666914,1033878.0,0,,
2025-10-26 10:27:29.667034,1034066.0,0,,
2025-10-26 10:27:34.668414,1036276.0,0,,
2025-10-26 10:27:40.668534,1036464.0,0,,
2025-10-26 10:27:45.668714,1036750.0,0,,
2025-10-26 10:27:50.670094,1038852.0,0,,
2025-10-26 10:27:55.670274,1039138.0,0,,
2025-10-26 10:28:01.670394,1039326.0,0,,
2025-10-26 10:28:06.671894,1041672.0,0,,
2025-10-26 10:28:11.672014,1041852.0,0,,
2025-10-26 10:28:16.672254,1042236.0,0,,
2025-10-26 10:28:22.673724,1044712.0,0,,
2025-10-26 10:28:27.673904,1044998.0,0,,
2025-10-26 10:28:32.674024,1045186.0,0,,
2025-10-26 10:28:38.675374,1047214.0,0,,
2025-10-26 10:28:43.675494,1047402.0,0,,
2025-10-26 10:28:48.675674,1047688.0,0,,
2025-10-26 10:28:53.676934,1049626.0,0,,
2025-10-26 10:28:59.677264,1050092.0,0,,
2025-10-26 10:29:04.677384,1050280.0,0,,
2025-10-26 10:29:09.678704,1052344.0,0,,
2025-10-26 10:29:15.678884,1052646.0,0,,
2025-10-26 10:29:20.679604,1053822.0,0,,
2025-10-26 10:29:25.680654,1055368.0,0,,
2025-10-26 10:29:30.680834,1055654.0,0,,
2025-10-26 10:29:36.682154,1057702.0,0,,
2025-10-26 10:29:41.682424,1058078.0,0,,
2025-10-26 10:29:46.682544,1058266.0,0,,
2025-10-26 10:29:51.684344,1061130.0,0,,
2025-10-26 10:29:57.684614,1061462.0,0,,
2025-10-26 10:30:02.684794,1061748.0,0,,
2025-10-26 10:30:07.686174,1063886.0,0,,
2025-10-26 10:30:12.686414,1064262.0,0,,
2025-10-26 10:30:18.686534,1064450.0,0,,
2025-10-26 10:30:23.688184,1066984.0,0,,
2025-10-26 10:30:28.688814,1068212.0,0,,
2025-10-26 10:30:33.688994,1068490.0,0,,
2025-10-26 10:30:39.690524,1070870.0,0,,
2025-10-26 10:30:44.690704,1071156.0,0,,
2025-10-26 10:30:49.690884,1071442.0,0,,
2025-10-26 10:30:55.692144,1073444.0,0,,
2025-10-26 10:31:00.692324,1073730.0,0,,
2025-10-26 10:31:05.692444,1073918.0,0,,
2025-10-26 10:31:10.693704,1075876.0,0,,
2025-10-26 10:31:16.693884,1076178.0,0,,
